"Order_ID","Product","Quantity_Ordered","Price_Each","Order_Date","Purchase_Address"
"187043","iPhone","1","700","2025-04-19 16:47:00.0000000","78 Ridge St, San Francisco, CA 94016"
"187044","AAA Batteries (4-pack)","2","2.9900000095367432","2028-04-19 10:34:00.0000000","524 Sunset St, San Francisco, CA 94016"
"187045","AAA Batteries (4-pack)","2","2.9900000095367432","2008-04-19 09:30:00.0000000","26 Walnut St, Los Angeles, CA 90001"
"187046","AA Batteries (4-pack)","2","3.8399999141693115","2010-04-19 15:05:00.0000000","318 Main St, Portland, OR 97035"
"187047","iPhone","1","700","2012-04-19 22:24:00.0000000","624 14th St, Dallas, TX 75001"
"187048","AA Batteries (4-pack)","3","3.8399999141693115","2004-04-19 22:59:00.0000000","490 Church St, San Francisco, CA 94016"
"187049","AAA Batteries (4-pack)","1","2.9900000095367432","2024-04-19 14:58:00.0000000","153 Johnson St, Austin, TX 73301"
"187050","Apple Airpods Headphones","1","150","2014-04-19 17:58:00.0000000","463 Willow St, San Francisco, CA 94016"
"187051","Lightning Charging Cable","1","14.949999809265137","2016-04-19 23:17:00.0000000","768 Church St, San Francisco, CA 94016"
"187052","Vareebadd Phone","1","400","2007-04-19 21:25:00.0000000","419 Hickory St, Seattle, WA 98101"
"187053","LG Washing Machine","1","600","2026-04-19 20:32:00.0000000","564 Sunset St, New York City, NY 10001"
"187054","Apple Airpods Headphones","1","150","2030-04-19 18:59:00.0000000","785 Meadow St, Dallas, TX 75001"
"187055","Flatscreen TV","1","300","2010-04-19 21:14:00.0000000","820 Hickory St, Austin, TX 73301"
"187056","AA Batteries (4-pack)","1","3.8399999141693115","2013-04-19 12:06:00.0000000","563 Wilson St, Boston, MA 02215"
"187057","Vareebadd Phone","1","400","2015-04-19 21:42:00.0000000","164 2nd St, Dallas, TX 75001"
"187058","Lightning Charging Cable","1","14.949999809265137","2008-04-19 22:30:00.0000000","556 Cherry St, Austin, TX 73301"
"187059","AAA Batteries (4-pack)","3","2.9900000095367432","2013-04-19 19:09:00.0000000","60 Ridge St, Portland, OR 97035"
"187060","34in Ultrawide Monitor","1","379.989990234375","2029-04-19 19:14:00.0000000","179 Hickory St, Los Angeles, CA 90001"
"187061","Lightning Charging Cable","1","14.949999809265137","2015-04-19 23:40:00.0000000","202 Lincoln St, San Francisco, CA 94016"
"187062","AAA Batteries (4-pack)","1","2.9900000095367432","2014-04-19 08:42:00.0000000","341 Pine St, Boston, MA 02215"
"187063","AA Batteries (4-pack)","1","3.8399999141693115","2028-04-19 16:01:00.0000000","965 8th St, Atlanta, GA 30301"
"187064","AAA Batteries (4-pack)","1","2.9900000095367432","2004-04-19 19:41:00.0000000","688 Hill St, New York City, NY 10001"
"187065","AA Batteries (4-pack)","3","3.8399999141693115","2015-04-19 22:05:00.0000000","815 Main St, Atlanta, GA 30301"
"187066","AA Batteries (4-pack)","2","3.8399999141693115","2016-04-19 23:33:00.0000000","660 Lake St, San Francisco, CA 94016"
"187067","AA Batteries (4-pack)","1","3.8399999141693115","2017-04-19 06:17:00.0000000","199 Johnson St, Atlanta, GA 30301"
"187068","Lightning Charging Cable","1","14.949999809265137","2001-04-19 09:56:00.0000000","246 10th St, San Francisco, CA 94016"
"187069","AA Batteries (4-pack)","1","3.8399999141693115","2003-04-19 22:16:00.0000000","936 Johnson St, Los Angeles, CA 90001"
"187070","USB-C Charging Cable","1","11.949999809265137","2003-04-19 19:13:00.0000000","712 Ridge St, San Francisco, CA 94016"
"187071","Bose SoundSport Headphones","1","99.989997863769531","2005-04-19 23:01:00.0000000","991 Lakeview St, Los Angeles, CA 90001"
"187072","ThinkPad Laptop","1","999.989990234375","2001-04-19 21:13:00.0000000","62 6th St, Atlanta, GA 30301"
"187073","Wired Headphones","1","11.989999771118164","2013-04-19 17:39:00.0000000","384 Cedar St, Atlanta, GA 30301"
"187074","Apple Airpods Headphones","1","150","2007-04-19 10:49:00.0000000","143 Adams St, Los Angeles, CA 90001"
"187075","Flatscreen TV","1","300","2025-04-19 18:26:00.0000000","88 10th St, San Francisco, CA 94016"
"187076","34in Ultrawide Monitor","1","379.989990234375","2010-04-19 19:28:00.0000000","999 2nd St, Los Angeles, CA 90001"
"187077","27in FHD Monitor","1","149.99000549316406","2015-04-19 08:50:00.0000000","508 North St, Los Angeles, CA 90001"
"187078","34in Ultrawide Monitor","1","379.989990234375","2028-04-19 19:54:00.0000000","853 Lincoln St, New York City, NY 10001"
"187079","Apple Airpods Headphones","1","150","2011-04-19 12:17:00.0000000","733 Washington St, New York City, NY 10001"
"187080","20in Monitor","1","109.98999786376953","2018-04-19 11:41:00.0000000","32 Jackson St, Dallas, TX 75001"
"187081","Google Phone","1","600","2008-04-19 15:31:00.0000000","975 Forest St, Portland, OR 97035"
"187081","USB-C Charging Cable","1","11.949999809265137","2008-04-19 15:31:00.0000000","975 Forest St, Portland, OR 97035"
"187082","USB-C Charging Cable","1","11.949999809265137","2029-04-19 08:12:00.0000000","195 West St, San Francisco, CA 94016"
"187083","Wired Headphones","1","11.989999771118164","2011-04-19 22:37:00.0000000","206 7th St, Boston, MA 02215"
"187084","Google Phone","1","600","2013-04-19 11:05:00.0000000","507 Johnson St, San Francisco, CA 94016"
"187085","USB-C Charging Cable","1","11.949999809265137","2026-04-19 15:02:00.0000000","211 Madison St, New York City, NY 10001"
"187086","AA Batteries (4-pack)","1","3.8399999141693115","2022-04-19 16:35:00.0000000","912 North St, Los Angeles, CA 90001"
"187087","Apple Airpods Headphones","1","150","2015-04-19 11:40:00.0000000","658 Pine St, New York City, NY 10001"
"187088","ThinkPad Laptop","1","999.989990234375","2013-04-19 13:48:00.0000000","982 Sunset St, San Francisco, CA 94016"
"187089","USB-C Charging Cable","1","11.949999809265137","2015-04-19 13:36:00.0000000","384 Wilson St, Atlanta, GA 30301"
"187090","USB-C Charging Cable","2","11.949999809265137","2028-04-19 14:18:00.0000000","915 Pine St, Seattle, WA 98101"
"187091","AA Batteries (4-pack)","3","3.8399999141693115","2004-04-19 13:50:00.0000000","303 Ridge St, San Francisco, CA 94016"
"187092","AA Batteries (4-pack)","2","3.8399999141693115","2008-04-19 19:56:00.0000000","532 8th St, New York City, NY 10001"
"187093","AA Batteries (4-pack)","1","3.8399999141693115","2005-04-19 14:10:00.0000000","958 Chestnut St, New York City, NY 10001"
"187094","34in Ultrawide Monitor","1","379.989990234375","2018-04-19 21:47:00.0000000","398 11th St, Seattle, WA 98101"
"187095","AAA Batteries (4-pack)","2","2.9900000095367432","2017-04-19 13:56:00.0000000","832 6th St, Los Angeles, CA 90001"
"187096","Flatscreen TV","1","300","2024-04-19 20:13:00.0000000","791 Lincoln St, Portland, OR 97035"
"187097","27in FHD Monitor","1","149.99000549316406","2012-04-19 22:52:00.0000000","230 Highland St, Atlanta, GA 30301"
"187098","USB-C Charging Cable","1","11.949999809265137","2001-04-19 18:57:00.0000000","5 Main St, Los Angeles, CA 90001"
"187099","Apple Airpods Headphones","1","150","2001-04-19 19:28:00.0000000","219 Meadow St, Atlanta, GA 30301"
"187100","AAA Batteries (4-pack)","2","2.9900000095367432","2018-04-19 00:47:00.0000000","61 11th St, San Francisco, CA 94016"
"187101","USB-C Charging Cable","1","11.949999809265137","2006-04-19 19:15:00.0000000","656 Main St, San Francisco, CA 94016"
"187102","USB-C Charging Cable","2","11.949999809265137","2005-04-19 15:23:00.0000000","890 7th St, San Francisco, CA 94016"
"187103","Apple Airpods Headphones","1","150","2025-04-19 22:48:00.0000000","660 Cherry St, Los Angeles, CA 90001"
"187104","Wired Headphones","1","11.989999771118164","2025-04-19 10:59:00.0000000","838 West St, Los Angeles, CA 90001"
"187105","27in FHD Monitor","1","149.99000549316406","2016-04-19 12:43:00.0000000","439 Center St, Seattle, WA 98101"
"187106","Wired Headphones","1","11.989999771118164","2028-04-19 16:29:00.0000000","701 Jefferson St, New York City, NY 10001"
"187107","USB-C Charging Cable","1","11.949999809265137","2016-04-19 10:51:00.0000000","497 North St, Portland, OR 97035"
"187108","iPhone","1","700","2028-04-19 01:43:00.0000000","298 Wilson St, Atlanta, GA 30301"
"187108","Lightning Charging Cable","1","14.949999809265137","2028-04-19 01:43:00.0000000","298 Wilson St, Atlanta, GA 30301"
"187109","27in 4K Gaming Monitor","1","389.989990234375","2022-04-19 18:53:00.0000000","361 Jackson St, San Francisco, CA 94016"
"187110","20in Monitor","1","109.98999786376953","2021-04-19 18:53:00.0000000","452 Spruce St, Atlanta, GA 30301"
"187111","Bose SoundSport Headphones","1","99.989997863769531","2003-04-19 08:57:00.0000000","40 6th St, San Francisco, CA 94016"
"187112","USB-C Charging Cable","1","11.949999809265137","2021-04-19 16:40:00.0000000","316 Cherry St, New York City, NY 10001"
"187113","Bose SoundSport Headphones","1","99.989997863769531","2030-04-19 20:37:00.0000000","820 2nd St, New York City, NY 10001"
"187114","Apple Airpods Headphones","1","150","2009-04-19 14:12:00.0000000","641 Adams St, Seattle, WA 98101"
"187115","AA Batteries (4-pack)","1","3.8399999141693115","2022-04-19 23:52:00.0000000","500 Cherry St, Los Angeles, CA 90001"
"187116","Apple Airpods Headphones","1","150","2016-04-19 09:58:00.0000000","260 9th St, Los Angeles, CA 90001"
"187117","Apple Airpods Headphones","1","150","2019-04-19 21:20:00.0000000","392 Main St, Seattle, WA 98101"
"187118","Bose SoundSport Headphones","1","99.989997863769531","2007-04-19 18:59:00.0000000","197 Main St, San Francisco, CA 94016"
"187119","AAA Batteries (4-pack)","1","2.9900000095367432","2026-04-19 02:54:00.0000000","250 Sunset St, Seattle, WA 98101"
"187120","27in FHD Monitor","1","149.99000549316406","2024-04-19 13:39:00.0000000","277 Dogwood St, Seattle, WA 98101"
"187121","Apple Airpods Headphones","1","150","2020-04-19 11:51:00.0000000","969 Lakeview St, Seattle, WA 98101"
"187122","Bose SoundSport Headphones","1","99.989997863769531","2026-04-19 09:32:00.0000000","687 Cedar St, New York City, NY 10001"
"187123","AAA Batteries (4-pack)","2","2.9900000095367432","2003-04-19 19:11:00.0000000","217 North St, Boston, MA 02215"
"187124","AAA Batteries (4-pack)","1","2.9900000095367432","2011-04-19 09:23:00.0000000","841 Madison St, San Francisco, CA 94016"
"187125","USB-C Charging Cable","1","11.949999809265137","2016-04-19 15:08:00.0000000","531 Wilson St, Atlanta, GA 30301"
"187126","Bose SoundSport Headphones","1","99.989997863769531","2011-04-19 17:48:00.0000000","216 Forest St, Seattle, WA 98101"
"187126","34in Ultrawide Monitor","1","379.989990234375","2011-04-19 17:48:00.0000000","216 Forest St, Seattle, WA 98101"
"187127","USB-C Charging Cable","1","11.949999809265137","2003-04-19 15:13:00.0000000","8 4th St, Boston, MA 02215"
"187128","AA Batteries (4-pack)","1","3.8399999141693115","2011-04-19 17:18:00.0000000","564 Lincoln St, Austin, TX 73301"
"187129","Wired Headphones","1","11.989999771118164","2013-04-19 20:14:00.0000000","957 Dogwood St, New York City, NY 10001"
"187130","Lightning Charging Cable","1","14.949999809265137","2024-04-19 16:58:00.0000000","805 Hill St, Boston, MA 02215"
"187131","AAA Batteries (4-pack)","1","2.9900000095367432","2012-04-19 09:06:00.0000000","52 Johnson St, New York City, NY 10001"
"187132","Lightning Charging Cable","1","14.949999809265137","2007-04-19 12:21:00.0000000","47 2nd St, New York City, NY 10001"
"187133","Bose SoundSport Headphones","1","99.989997863769531","2012-04-19 17:11:00.0000000","257 11th St, Atlanta, GA 30301"
"187134","AAA Batteries (4-pack)","1","2.9900000095367432","2005-04-19 19:13:00.0000000","426 11th St, San Francisco, CA 94016"
"187135","34in Ultrawide Monitor","1","379.989990234375","2020-04-19 19:36:00.0000000","698 West St, San Francisco, CA 94016"
"187136","Google Phone","1","600","2027-04-19 00:29:00.0000000","171 Sunset St, San Francisco, CA 94016"
"187137","Bose SoundSport Headphones","1","99.989997863769531","2027-04-19 23:37:00.0000000","112 Center St, San Francisco, CA 94016"
"187138","Lightning Charging Cable","1","14.949999809265137","2023-04-19 15:10:00.0000000","55 Park St, San Francisco, CA 94016"
"187139","USB-C Charging Cable","1","11.949999809265137","2011-04-19 10:55:00.0000000","304 1st St, Boston, MA 02215"
"187140","Lightning Charging Cable","1","14.949999809265137","2018-04-19 08:31:00.0000000","254 4th St, Boston, MA 02215"
"187141","Bose SoundSport Headphones","1","99.989997863769531","2013-04-19 09:01:00.0000000","759 Cedar St, Los Angeles, CA 90001"
"187142","AAA Batteries (4-pack)","1","2.9900000095367432","2021-04-19 09:10:00.0000000","413 Chestnut St, Seattle, WA 98101"
"187143","Lightning Charging Cable","1","14.949999809265137","2007-04-19 21:28:00.0000000","536 Hickory St, New York City, NY 10001"
"187144","Google Phone","1","600","2012-04-19 12:40:00.0000000","154 12th St, Los Angeles, CA 90001"
"187145","iPhone","1","700","2024-04-19 21:50:00.0000000","166 West St, Atlanta, GA 30301"
"187146","Google Phone","1","600","2007-04-19 13:12:00.0000000","122 13th St, Portland, OR 97035"
"187147","AAA Batteries (4-pack)","3","2.9900000095367432","2023-04-19 17:42:00.0000000","929 Willow St, Los Angeles, CA 90001"
"187148","USB-C Charging Cable","2","11.949999809265137","2001-04-19 13:47:00.0000000","863 Park St, New York City, NY 10001"
"187149","34in Ultrawide Monitor","1","379.989990234375","2003-04-19 12:03:00.0000000","507 Lakeview St, Austin, TX 73301"
"187150","AAA Batteries (4-pack)","1","2.9900000095367432","2005-04-19 11:12:00.0000000","761 West St, Boston, MA 02215"
"187151","Bose SoundSport Headphones","1","99.989997863769531","2027-04-19 16:58:00.0000000","203 Maple St, Portland, OR 97035"
"187152","Flatscreen TV","1","300","2015-04-19 09:54:00.0000000","420 9th St, Atlanta, GA 30301"
"187153","Lightning Charging Cable","1","14.949999809265137","2019-04-19 17:49:00.0000000","582 11th St, Seattle, WA 98101"
"187154","Wired Headphones","1","11.989999771118164","2029-04-19 04:32:00.0000000","775 South St, Boston, MA 02215"
"187155","USB-C Charging Cable","1","11.949999809265137","2009-04-19 16:25:00.0000000","607 Dogwood St, Portland, OR 97035"
"187156","Wired Headphones","1","11.989999771118164","2020-04-19 17:08:00.0000000","356 Pine St, San Francisco, CA 94016"
"187157","Lightning Charging Cable","1","14.949999809265137","2010-04-19 06:02:00.0000000","837 13th St, Austin, TX 73301"
"187158","USB-C Charging Cable","1","11.949999809265137","2028-04-19 11:31:00.0000000","22 Lakeview St, New York City, NY 10001"
"187159","AA Batteries (4-pack)","2","3.8399999141693115","2002-04-19 13:43:00.0000000","946 Jackson St, Los Angeles, CA 90001"
"187160","27in FHD Monitor","1","149.99000549316406","2004-04-19 12:36:00.0000000","993 Cedar St, New York City, NY 10001"
"187161","Vareebadd Phone","1","400","2023-04-19 19:33:00.0000000","842 Highland St, Los Angeles, CA 90001"
"187162","AAA Batteries (4-pack)","1","2.9900000095367432","2011-04-19 14:40:00.0000000","293 Sunset St, Boston, MA 02215"
"187163","USB-C Charging Cable","1","11.949999809265137","2015-04-19 12:06:00.0000000","452 Maple St, Dallas, TX 75001"
"187164","Apple Airpods Headphones","1","150","2020-04-19 13:15:00.0000000","916 Ridge St, San Francisco, CA 94016"
"187165","USB-C Charging Cable","2","11.949999809265137","2024-04-19 23:51:00.0000000","425 Hickory St, San Francisco, CA 94016"
"187166","Wired Headphones","1","11.989999771118164","2006-04-19 20:54:00.0000000","276 Washington St, Los Angeles, CA 90001"
"187167","Wired Headphones","1","11.989999771118164","2024-04-19 13:22:00.0000000","918 4th St, San Francisco, CA 94016"
"187168","USB-C Charging Cable","1","11.949999809265137","2005-04-19 17:06:00.0000000","99 Lincoln St, San Francisco, CA 94016"
"187169","ThinkPad Laptop","1","999.989990234375","2022-04-19 14:26:00.0000000","300 Cedar St, Seattle, WA 98101"
"187170","AAA Batteries (4-pack)","3","2.9900000095367432","2009-04-19 23:11:00.0000000","810 Ridge St, Los Angeles, CA 90001"
"187171","Apple Airpods Headphones","1","150","2017-04-19 18:48:00.0000000","108 14th St, Boston, MA 02215"
"187172","Lightning Charging Cable","1","14.949999809265137","2025-04-19 02:16:00.0000000","821 Johnson St, Portland, OR 97035"
"187172","20in Monitor","1","109.98999786376953","2025-04-19 02:16:00.0000000","821 Johnson St, Portland, OR 97035"
"187173","Wired Headphones","1","11.989999771118164","2029-04-19 16:59:00.0000000","602 Johnson St, San Francisco, CA 94016"
"187174","Bose SoundSport Headphones","1","99.989997863769531","2013-04-19 13:42:00.0000000","399 Ridge St, Los Angeles, CA 90001"
"187175","Google Phone","1","600","2018-04-19 13:37:00.0000000","111 Elm St, Los Angeles, CA 90001"
"187176","34in Ultrawide Monitor","1","379.989990234375","2020-04-19 13:20:00.0000000","197 6th St, Boston, MA 02215"
"187177","Macbook Pro Laptop","1","1700","2025-04-19 10:23:00.0000000","979 Park St, Boston, MA 02215"
"187178","Vareebadd Phone","1","400","2016-04-19 05:50:00.0000000","794 River St, San Francisco, CA 94016"
"187179","iPhone","1","700","2022-04-19 19:31:00.0000000","476 Maple St, Los Angeles, CA 90001"
"187180","Bose SoundSport Headphones","1","99.989997863769531","2002-04-19 18:42:00.0000000","343 8th St, Dallas, TX 75001"
"187181","Flatscreen TV","1","300","2030-04-19 17:01:00.0000000","627 5th St, Boston, MA 02215"
"187182","AA Batteries (4-pack)","5","3.8399999141693115","2006-04-19 13:05:00.0000000","34 South St, New York City, NY 10001"
"187183","20in Monitor","1","109.98999786376953","2008-04-19 13:45:00.0000000","908 Elm St, New York City, NY 10001"
"187184","AAA Batteries (4-pack)","1","2.9900000095367432","2024-04-19 20:36:00.0000000","9 Cedar St, San Francisco, CA 94016"
"187185","LG Washing Machine","1","600","2008-04-19 14:05:00.0000000","321 South St, Los Angeles, CA 90001"
"187186","Apple Airpods Headphones","1","150","2001-04-19 15:29:00.0000000","594 Walnut St, San Francisco, CA 94016"
"187187","Lightning Charging Cable","1","14.949999809265137","2011-04-19 21:33:00.0000000","702 14th St, New York City, NY 10001"
"187188","Lightning Charging Cable","1","14.949999809265137","2020-04-19 18:54:00.0000000","709 River St, Atlanta, GA 30301"
"187189","LG Dryer","1","600","2010-04-19 09:14:00.0000000","938 10th St, New York City, NY 10001"
"187190","Lightning Charging Cable","1","14.949999809265137","2022-04-19 10:14:00.0000000","298 Maple St, San Francisco, CA 94016"
"187191","USB-C Charging Cable","1","11.949999809265137","2005-04-19 09:24:00.0000000","424 Hickory St, Atlanta, GA 30301"
"187192","AAA Batteries (4-pack)","2","2.9900000095367432","2012-04-19 06:10:00.0000000","663 Wilson St, Los Angeles, CA 90001"
"187193","AAA Batteries (4-pack)","2","2.9900000095367432","2028-04-19 14:26:00.0000000","456 Dogwood St, Atlanta, GA 30301"
"187194","Wired Headphones","1","11.989999771118164","2012-04-19 19:24:00.0000000","557 River St, New York City, NY 10001"
"187195","AA Batteries (4-pack)","1","3.8399999141693115","2007-04-19 11:31:00.0000000","123 Cherry St, Dallas, TX 75001"
"187196","Google Phone","1","600","2029-04-19 10:29:00.0000000","249 Pine St, Seattle, WA 98101"
"187197","Bose SoundSport Headphones","1","99.989997863769531","2023-04-19 16:01:00.0000000","763 12th St, Los Angeles, CA 90001"
"187198","34in Ultrawide Monitor","1","379.989990234375","2018-04-19 20:25:00.0000000","987 Chestnut St, New York City, NY 10001"
"187199","Flatscreen TV","1","300","2021-04-19 16:02:00.0000000","751 Hill St, San Francisco, CA 94016"
"187200","AA Batteries (4-pack)","1","3.8399999141693115","2007-04-19 21:04:00.0000000","553 2nd St, Atlanta, GA 30301"
"187201","Wired Headphones","1","11.989999771118164","2020-04-19 17:59:00.0000000","161 7th St, San Francisco, CA 94016"
"187202","Wired Headphones","1","11.989999771118164","2016-04-19 20:15:00.0000000","396 Adams St, Boston, MA 02215"
"187203","Apple Airpods Headphones","1","150","2015-04-19 13:59:00.0000000","847 Main St, Atlanta, GA 30301"
"187204","Lightning Charging Cable","1","14.949999809265137","2010-04-19 21:57:00.0000000","839 Ridge St, Atlanta, GA 30301"
"187205","AA Batteries (4-pack)","1","3.8399999141693115","2009-04-19 01:35:00.0000000","263 Jackson St, Dallas, TX 75001"
"187206","Lightning Charging Cable","1","14.949999809265137","2012-04-19 11:51:00.0000000","757 Main St, Seattle, WA 98101"
"187207","AA Batteries (4-pack)","1","3.8399999141693115","2029-04-19 14:22:00.0000000","296 Park St, Boston, MA 02215"
"187208","Google Phone","1","600","2019-04-19 18:44:00.0000000","505 Center St, Dallas, TX 75001"
"187209","Flatscreen TV","1","300","2026-04-19 22:30:00.0000000","393 Hickory St, San Francisco, CA 94016"
"187210","Bose SoundSport Headphones","1","99.989997863769531","2005-04-19 13:26:00.0000000","30 12th St, Los Angeles, CA 90001"
"187211","34in Ultrawide Monitor","1","379.989990234375","2003-04-19 09:06:00.0000000","791 Hill St, Dallas, TX 75001"
"187212","ThinkPad Laptop","1","999.989990234375","2018-04-19 09:38:00.0000000","155 6th St, Boston, MA 02215"
"187213","Apple Airpods Headphones","1","150","2007-04-19 10:09:00.0000000","977 Johnson St, Los Angeles, CA 90001"
"187214","Wired Headphones","1","11.989999771118164","2018-04-19 05:41:00.0000000","963 1st St, San Francisco, CA 94016"
"187215","iPhone","1","700","2001-04-19 22:34:00.0000000","695 8th St, Boston, MA 02215"
"187215","Lightning Charging Cable","1","14.949999809265137","2001-04-19 22:34:00.0000000","695 8th St, Boston, MA 02215"
"187216","AA Batteries (4-pack)","1","3.8399999141693115","2003-04-19 20:32:00.0000000","973 Church St, Boston, MA 02215"
"187217","Vareebadd Phone","1","400","2003-04-19 07:39:00.0000000","374 Forest St, San Francisco, CA 94016"
"187218","Apple Airpods Headphones","1","150","2021-04-19 19:17:00.0000000","156 Ridge St, Dallas, TX 75001"
"187219","34in Ultrawide Monitor","1","379.989990234375","2027-04-19 17:41:00.0000000","174 River St, Austin, TX 73301"
"187220","AA Batteries (4-pack)","1","3.8399999141693115","2007-04-19 22:57:00.0000000","222 13th St, San Francisco, CA 94016"
"187221","USB-C Charging Cable","1","11.949999809265137","2010-04-19 17:20:00.0000000","777 14th St, Los Angeles, CA 90001"
"187222","Bose SoundSport Headphones","1","99.989997863769531","2009-04-19 17:14:00.0000000","14 Cedar St, San Francisco, CA 94016"
"187223","27in 4K Gaming Monitor","1","389.989990234375","2019-04-19 19:33:00.0000000","809 1st St, San Francisco, CA 94016"
"187224","Lightning Charging Cable","1","14.949999809265137","2001-04-19 17:24:00.0000000","310 Spruce St, Seattle, WA 98101"
"187225","Apple Airpods Headphones","1","150","2016-04-19 19:11:00.0000000","48 4th St, Austin, TX 73301"
"187226","Bose SoundSport Headphones","1","99.989997863769531","2022-04-19 15:47:00.0000000","74 River St, Atlanta, GA 30301"
"187227","Apple Airpods Headphones","1","150","2021-04-19 15:20:00.0000000","998 Cherry St, Dallas, TX 75001"
"187228","34in Ultrawide Monitor","1","379.989990234375","2001-04-19 08:38:00.0000000","289 North St, Portland, OR 97035"
"187229","Macbook Pro Laptop","1","1700","2029-04-19 11:24:00.0000000","247 Wilson St, Austin, TX 73301"
"187230","USB-C Charging Cable","1","11.949999809265137","2028-04-19 16:38:00.0000000","15 Forest St, Los Angeles, CA 90001"
"187231","34in Ultrawide Monitor","1","379.989990234375","2003-04-19 08:14:00.0000000","887 South St, San Francisco, CA 94016"
"187232","LG Dryer","1","600","2014-04-19 00:46:00.0000000","797 Church St, Portland, OR 97035"
"187233","Lightning Charging Cable","1","14.949999809265137","2018-04-19 08:45:00.0000000","904 Johnson St, New York City, NY 10001"
"187234","Macbook Pro Laptop","1","1700","2009-04-19 07:57:00.0000000","266 14th St, San Francisco, CA 94016"
"187235","USB-C Charging Cable","1","11.949999809265137","2029-04-19 10:35:00.0000000","139 10th St, Los Angeles, CA 90001"
"187236","AA Batteries (4-pack)","2","3.8399999141693115","2006-04-19 09:26:00.0000000","932 Madison St, Los Angeles, CA 90001"
"187237","34in Ultrawide Monitor","1","379.989990234375","2023-04-19 18:09:00.0000000","814 Ridge St, Dallas, TX 75001"
"187238","AAA Batteries (4-pack)","1","2.9900000095367432","2029-04-19 16:30:00.0000000","17 Cedar St, San Francisco, CA 94016"
"187239","Wired Headphones","1","11.989999771118164","2009-04-19 13:31:00.0000000","977 Main St, Los Angeles, CA 90001"
"187240","USB-C Charging Cable","1","11.949999809265137","2007-04-19 16:40:00.0000000","897 South St, Boston, MA 02215"
"187241","Bose SoundSport Headphones","1","99.989997863769531","2007-04-19 21:46:00.0000000","270 Cedar St, Los Angeles, CA 90001"
"187242","USB-C Charging Cable","1","11.949999809265137","2011-04-19 23:55:00.0000000","164 Church St, Dallas, TX 75001"
"187243","iPhone","1","700","2015-04-19 17:40:00.0000000","292 13th St, Boston, MA 02215"
"187244","USB-C Charging Cable","1","11.949999809265137","2003-04-19 21:08:00.0000000","276 Meadow St, New York City, NY 10001"
"187245","Lightning Charging Cable","1","14.949999809265137","2019-04-19 22:30:00.0000000","288 Pine St, Boston, MA 02215"
"187246","Google Phone","1","600","2014-04-19 21:16:00.0000000","713 9th St, Dallas, TX 75001"
"187247","Wired Headphones","1","11.989999771118164","2003-04-19 13:58:00.0000000","172 Sunset St, San Francisco, CA 94016"
"187248","USB-C Charging Cable","1","11.949999809265137","2010-04-19 00:36:00.0000000","45 11th St, Seattle, WA 98101"
"187249","USB-C Charging Cable","1","11.949999809265137","2029-04-19 07:17:00.0000000","278 River St, Atlanta, GA 30301"
"187250","AA Batteries (4-pack)","2","3.8399999141693115","2002-04-19 17:03:00.0000000","687 Dogwood St, Los Angeles, CA 90001"
"187251","Bose SoundSport Headphones","1","99.989997863769531","2005-04-19 09:35:00.0000000","829 Chestnut St, Los Angeles, CA 90001"
"187252","27in FHD Monitor","1","149.99000549316406","2010-04-19 20:16:00.0000000","258 4th St, New York City, NY 10001"
"187253","Flatscreen TV","1","300","2022-04-19 08:13:00.0000000","24 Church St, Atlanta, GA 30301"
"187254","AAA Batteries (4-pack)","1","2.9900000095367432","2017-04-19 20:21:00.0000000","352 Adams St, Los Angeles, CA 90001"
"187255","Lightning Charging Cable","1","14.949999809265137","2021-04-19 23:27:00.0000000","120 Elm St, San Francisco, CA 94016"
"187256","27in FHD Monitor","1","149.99000549316406","2012-04-19 20:34:00.0000000","971 4th St, New York City, NY 10001"
"187257","USB-C Charging Cable","1","11.949999809265137","2029-04-19 10:09:00.0000000","923 Pine St, Atlanta, GA 30301"
"187258","Bose SoundSport Headphones","1","99.989997863769531","2021-04-19 08:19:00.0000000","833 Ridge St, San Francisco, CA 94016"
"187259","AAA Batteries (4-pack)","1","2.9900000095367432","2013-04-19 11:08:00.0000000","498 Main St, Atlanta, GA 30301"
"187260","AA Batteries (4-pack)","2","3.8399999141693115","2024-04-19 06:21:00.0000000","352 River St, Boston, MA 02215"
"187261","iPhone","1","700","2021-04-19 14:22:00.0000000","453 Park St, San Francisco, CA 94016"
"187261","Lightning Charging Cable","1","14.949999809265137","2021-04-19 14:22:00.0000000","453 Park St, San Francisco, CA 94016"
"187262","AAA Batteries (4-pack)","1","2.9900000095367432","2020-04-19 08:16:00.0000000","365 Hill St, Dallas, TX 75001"
"187263","USB-C Charging Cable","1","11.949999809265137","2012-04-19 19:51:00.0000000","239 4th St, San Francisco, CA 94016"
"187264","USB-C Charging Cable","1","11.949999809265137","2006-04-19 15:56:00.0000000","943 Sunset St, New York City, NY 10001"
"187265","Wired Headphones","1","11.989999771118164","2023-04-19 10:08:00.0000000","382 Elm St, New York City, NY 10001"
"187266","USB-C Charging Cable","1","11.949999809265137","2007-04-19 18:22:00.0000000","982 Hill St, Seattle, WA 98101"
"187267","AAA Batteries (4-pack)","1","2.9900000095367432","2020-04-19 22:10:00.0000000","283 Johnson St, New York City, NY 10001"
"187268","Wired Headphones","1","11.989999771118164","2016-04-19 11:49:00.0000000","811 Forest St, San Francisco, CA 94016"
